Year,Sex,Age,Incidence Rate,Incident Cases,Population at Risk,Standard Error
2021,BOTH,65to69,8.654,19.0,219548.52807,1.9900000000000002
2021,BOTH,70to74,8.474,14.0,165203.269,2.2600000000000002
2021,BOTH,75to79,6.489000000000001,7.0,107871.79115,2.45
2021,BOTH,80to84,4.219,3.0,71102.83446700001,2.4400000000000004
2021,BOTH,85+,2.741,2.0,72953.232756,1.9400000000000002
2021,FEMALE,ALL,19.173000000000002,422.0,2200986.1115,0.93
2021,FEMALE,00to19,0.9500000000000001,5.0,526199.43609,0.42000000000000004
2021,FEMALE,20to24,17.434,23.0,131925.28319000002,3.64
2021,FEMALE,25to29,33.954,50.0,147256.30771000002,4.800000000000001
2021,FEMALE,30to34,32.554,56.0,172021.11430000002,4.35
2021,FEMALE,35to39,35.777,64.0,178887.02778,4.470000000000001
2021,FEMALE,40to44,43.944,71.0,161570.75012,5.22
2021,FEMALE,45to49,35.71,51.0,142818.57198,5.0
2021,FEMALE,50to54,22.883,30.0,131102.98596,4.180000000000001
2021,FEMALE,55to59,21.103,29.0,137421.72158,3.9200000000000004
2021,FEMALE,60to64,13.479000000000001,18.0,133539.86037,3.18
2021,FEMALE,65to69,9.917,11.0,110925.04236,2.99
2021,FEMALE,70to74,9.370000000000001,8.0,85376.21969700001,3.31
2021,FEMALE,75to79,5.24,3.0,57248.131440000005,3.03
2021,FEMALE,80to84,5.072,2.0,39430.03464,3.59
2021,FEMALE,85+,2.209,1.0,45263.62428,2.21
2021,MALE,ALL,10.045,224.0,2229857.978,0.6700000000000002
2021,MALE,00to19,0.546,3.0,549489.2114200001,0.32000000000000006
2021,MALE,20to24,5.623,8.0,142262.60645,1.9900000000000002
2021,MALE,25to29,14.01,22.0,157035.14649,2.99
2021,MALE,30to34,11.213000000000001,20.0,178368.68739,2.51
2021,MALE,35to39,18.527,34.0,183511.5217,3.18
2021,MALE,40to44,17.027,28.0,164444.42867000002,3.22
2021,MALE,45to49,18.305,27.0,147503.17786,3.52
2021,MALE,50to54,21.216,29.0,136692.10363,3.9400000000000004
2021,MALE,55to59,15.836,22.0,138922.52614,3.3800000000000003
2021,MALE,60to64,8.259,11.0,133191.96525,2.49
2021,MALE,65to69,7.365000000000001,8.0,108623.48571000001,2.6
2021,MALE,70to74,7.516,6.0,79827.049299,3.07
2021,MALE,75to79,7.901000000000001,4.0,50623.659707000006,3.95
2021,MALE,80to84,3.157,1.0,31672.799827,3.16
2021,MALE,85+,3.611,1.0,27689.608476,3.61
2022,BOTH,ALL,13.488,611.0,4529874.1079,0.55
2022,BOTH,00to19,1.002,11.0,1097337.4442,0.30000000000000004
2022,BOTH,20to24,8.896,25.0,281027.87558,1.7800000000000002
2022,BOTH,25to29,17.237,53.0,307474.44642000005,2.37
2022,BOTH,30to34,25.196,89.0,353223.70155,2.67
2022,BOTH,35to39,28.739000000000004,106.0,368841.83275000006,2.79
2022,BOTH,40to44,26.228,89.0,339332.77037,2.7800000000000002
2022,BOTH,45to49,19.172,57.0,297304.87493,2.54
2022,BOTH,50to54,19.02,52.0,273395.73614,2.64
2022,BOTH,55to59,15.481,42.0,271293.39733,2.39
2022,BOTH,60to64,15.836,43.0,271532.91339,2.41
2022,BOTH,65to69,11.645000000000001,27.0,231867.92979000002,2.24
2022,BOTH,70to74,4.668,8.0,171385.96340000004,1.6500000000000001
2022,BOTH,75to79,3.3910000000000005,4.0,117970.79201,1.7000000000000002
2022,BOTH,80to84,4.023,3.0,74570.883101,2.3200000000000003
2022,BOTH,85+,2.728,2.0,73313.546974,1.9300000000000002
2022,FEMALE,ALL,18.211,410.0,2251441.3664,0.9
2022,FEMALE,00to19,1.6780000000000002,9.0,536476.80403,0.56
2022,FEMALE,20to24,13.998000000000001,19.0,135733.61208,3.21
2022,FEMALE,25to29,23.485000000000003,35.0,149032.68691000002,3.97
2022,FEMALE,30to34,34.671,60.0,173057.30562000003,4.48
2022,FEMALE,35to39,40.764,74.0,181534.53763,4.74
2022,FEMALE,40to44,39.791000000000004,67.0,168378.77278,4.86
2022,FEMALE,45to49,23.839000000000002,35.0,146819.09529,4.03
2022,FEMALE,50to54,27.684,37.0,133651.71818000003,4.55
2022,FEMALE,55to59,19.278000000000002,26.0,134871.81253000002,3.7800000000000002
2022,FEMALE,60to64,19.027,26.0,136648.82972,3.73
2022,FEMALE,65to69,11.939,14.0,117261.57379,3.19
2022,FEMALE,70to74,3.3870000000000005,3.0,88565.806161,1.9600000000000002
2022,FEMALE,75to79,4.792,3.0,62605.602786,2.77
2022,FEMALE,80to84,2.422,1.0,41286.11215200001,2.4200000000000004
2022,FEMALE,85+,2.197,1.0,45517.096752,2.2
2022,MALE,ALL,8.822000000000001,201.0,2278432.7415,0.6200000000000001
2022,MALE,00to19,0.35700000000000004,2.0,560860.64013,0.25
2022,MALE,20to24,4.130000000000001,6.0,145294.2635,1.6900000000000002
2022,MALE,25to29,11.361,18.0,158441.75951,2.68
2022,MALE,30to34,16.096,29.0,180166.39593000003,2.99
2022,MALE,35to39,17.084,32.0,187307.29512000002,3.02
2022,MALE,40to44,12.869000000000002,22.0,170953.99760000003,2.74
2022,MALE,45to49,14.619000000000002,22.0,150485.77964000002,3.12
2022,MALE,50to54,10.734000000000002,15.0,139744.01797,2.77
2022,MALE,55to59,11.728000000000002,16.0,136421.5848,2.93
2022,MALE,60to64,12.603000000000002,17.0,134884.08366,3.06
2022,MALE,65to69,11.343,13.0,114606.356,3.15
2022,MALE,70to74,6.037,5.0,82820.157235,2.7
2022,MALE,75to79,1.806,1.0,55365.18922300001,1.81
2022,MALE,80to84,6.009,2.0,33284.770950000006,4.25
2022,MALE,85+,3.598,1.0,27796.450222000003,3.6
